canal,logo,fecha,hora,titulo,descripcion,tipo,categoria,imagen
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,8:55 - 09:45,Nuestra historia (Bizim Hikaye),"Filiz vive junto a sus hermanos en uno de los barrios más pobres de Estambul. Desde que su madre se marchó de casa, ha volcado su vida, su esfuerzo y energía en su familia: sus cinco hermanos y su padre alcohólico. Asumir esta enorme responsabilidad ha hecho que tenga que abandonar el colegio y trabajar duramente en empleos precarios para garantizar el sustento de los suyos. Sin embargo, el destino pone en su vida a Baris, un chico misterioso y apuesto.",Telenovela,Telenovela (+7),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/nuestra-historia-bizim-hikaye_1.jpg?itok=qyVZqTsI
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,9:45 - 10:40,Chicago Fire,"Boden toma un gran paso en la búsqueda de una decisión importante en su carrera. Herrmann, mientras tanto, tiene problemas para recuperarse tras una tragedia.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_18.jpg?itok=V91I4FYU
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,10:40 - 11:25,Chicago Fire,"Las opciones de ascenso de Boden se vuelven complicadas, llevándole a tomar decisiones importantes por sus propias manos.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_19.jpg?itok=uGFXh4sf
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,11:25 - 12:20,Chicago Fire,"Casey continúa con sus problemas personales y el equipo da la bienvenida a un nuevo miembro. La relación entre Boden y su nuevo asistente, Jerry Gorsh, no empieza de la mejor manera.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_20.jpg?itok=B8Qyf_m0
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,12:20 - 13:15,Chicago Fire,"El equipo se enfrenta a un sobrecogedor incendio en el interior de un edificio de 15 plantas, y deben trabajar duro para rescatar a las víctimas atrapadas en los pisos superiores.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_21.jpg?itok=LZWXq9AI
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,13:15 - 14:00,Chicago Fire,"Boden se muestra escéptico con su asistente Gorsh. Paralelamente, Severide tiene que dejarse la piel en un accidente de tráfico al intentar rescatar a un niño del interior de un coche.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_22.jpg?itok=cweKgNEP
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,14:00 - 14:55,Chicago Fire,Una sucesión de explosiones por toda la ciudad mantiene al equipo en alerta máxima. Herrmann está en pleno proceso de adaptación y Kidd recibe la visita de un viejo amigo.,Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_23.jpg?itok=jg4fq7fo
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,14:55 - 15:50,Chicago Fire,"Trabajando junto a un periodista, Casey intenta descubrir las causas del incendio provocado en un parque de caravanas. Paralelamente, el estrés de Boden llega a su límite, mientras Herrmann y Cruz tratan de averiguar porqué Molly no está funcionando según lo previsto.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_24.jpg?itok=4dIqTurU
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,15:50 - 16:45,Chicago Fire,Foster y Brett reciben una llamada y tienen que actuar en pleno Halloween cuando una broma se convierte en algo mucho más serio.,Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/chicago-fire_25.jpg?itok=8k-Qw9TQ
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,16:45 - 17:50,Ana de nadie,"Tras 25 años de matrimonio, Ana, casada con el reconocido arquitecto Horacio Valenzuela, descubre que su marido le es infiel. Más tarde, pese al inesperado revés, trata de salvar su matrimonio, aun cuando esta dolorosa realidad cuestiona su papel como mujer, esposa y madre de tres hijos. Entretanto, Joaquín, periodista de 35 años, vuelca su energía en su profesión. Paralelamente, Pedro, hijo de Ana y Horacio que trabaja como chef a espaldas de su padre, conoce en una galería a Adelaida, la amante de Horacio. Posteriormente, durante un acto del ayuntamiento que premia la trayectoria del arquitecto, Adelaida, alcoholizada, se presenta en el lugar y se enfrenta a su amante, situación de la que es testigo Violeta, amiga de Ana. Finalmente, Violeta le cuenta a Ana que su esposo tiene una amante. (Nuevo en emisión.)",Telenovela,Telenovela (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,17:50 - 18:50,Mía es la venganza,"Mario trata de ayudar a Lola a superar su recaída en las drogas. Paralelamente acuerda con Jaime presionar a Montes para que trabaje para ellos. Posteriormente, para disgusto de Sonia, Jaime trata de ganarse la confianza de Olivia, lo que exaspera a la propietaria del club Los Olivos. Además, Fernando continúa teniendo dudas acerca de lo que siente por Orson y Andrés.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/mia-es-la-venganza.jpg?itok=UdJaLVuX
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,18:50 - 19:00,Mía es la venganza,"Sonia se enfrenta con Jaime, al que le pide que se mantenga alejado de sus hijos. Mientras tanto, Mario se siente impotente por no poder ayudar a Lola en la cárcel, por lo que Abir se ofrece a ayudarle yendo a visitarla. Fernando, por su parte, le pide tiempo a Andrés para aclarar lo que siente. Mientras tanto, Orson está decidido a impedir cualquier tipo de acercamiento entre ellos. Además, Víctor trata de retomar su relación con su hija Blanca. Posteriormente, Bosco traiciona a Olivia con la tenista. Finalmente, Montes, acuciado por las deudas, acepta trabajar para Mario.",Serie,Serie| Drama (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/mia-es-la-venganza_1.jpg?itok=dEcAblxe
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,19:00 - 20:20,"Mi hogar, mi destino","La vida de Zeynep, una niña nacida en un hogar humilde, cambia drásticamente cuando es adoptada por la opulenta familia para la que trabaja su madre como asistenta. Años después, Zeynep, convertida en una inteligente, culta y bella joven, planea casarse con un hombre de la alta sociedad, con el que se ha comprometido. Sin embargo, su madre biológica reaparece repentinamente decidida a recuperar a su hija y a llevarla al lugar en el que nació. Allí, la joven conoce al amor de su vida, una situación que podría cambiarlo todo.",Serie,Serie| Telenovela (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/mi-hogar-mi-destino.jpg?itok=hd0c93xH
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,20:20 - 21:20,"Yildiz, un amor indomable","Kuzey Mollaoglu y Yildiz Kadioglu crecieron en una zona rural de la región del mar Negro. Allí se enamoraron cuando eran adolescentes y posteriormente se comprometieron con la aprobación de sus respectivas familias. Sin embargo, la vida les llevó por caminos separados hasta que 20 años después se vuelven a encontrar en su ciudad natal.",Telenovela,Telenovela (+7),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/yildiz-un-amor-indomable.jpg?itok=nLkTxdsx
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,21:20 - 22:15,"Yildiz, un amor indomable","Kuzey Mollaoglu y Yildiz Kadioglu crecieron en una zona rural de la región del mar Negro. Allí se enamoraron cuando eran adolescentes y posteriormente se comprometieron con la aprobación de sus respectivas familias. Sin embargo, la vida les llevó por caminos separados hasta que 20 años después se vuelven a encontrar en su ciudad natal.",Telenovela,Telenovela (+7),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/yildiz-un-amor-indomable_1.jpg?itok=ahEWMXaX
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,22:15 - 23:10,La luz de mi vida,"Elif es dueña de su propia empresa de organización de bodas y eventos y ha forjado su exitosa carrera profesional con esfuerzo y tesón. Está felizmente casada con Hakan, con quien aún no ha tenido hijos. El mismo día en el que Elif se plantea iniciar el proceso de adopción, recibe una llamada inesperada del hospital para informarle que su marido ha tenido un grave accidente automovilístico. Más tarde, le comunican su fallecimiento y le informan que con él viajaba una niña de corta edad. Posteriormente, Elif descubre que Hakan tenía otra mujer y una hija, Gunes, incapaz de hablar. Además, su marido tenía importantes deudas con los bancos, motivo que la lleva a conocer a Firat, el dueño de la compañía en la que trabajaba su marido, un hombre que lleva años buscando a Dila, su hermana desaparecida.",Telenovela,Telenovela (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Divinity,https://www.tvguia.es/sites/default/files/logo/divinity.png,Lunes 30 de octubre,23:10,Karagul: Tierra de secretos,"Ebru y Murat, un adinerado matrimonio de la opulenta sociedad estambulita, disfrutan de una apacible vida junto a sus tres hijos hasta que su negocio entra en crisis. Decidido a reflotarlo, Murat decide viajar a Halfeti, su ciudad natal, para reencontrarse con Kendal, su hermano mayor, y pedirle que le entregue la parte de su herencia. Le informa, además, que pretende revelar el gran secreto que le atormenta: está casado también con Narin, a quien entregó el primer hijo que tuvo con Ebru y que fue dado por muerto. Tras una fuerte discusión entre ambos, Murat desaparece tras caer a las aguas del Éufrates. Finalmente, decidida a encontrarlo vivo o muerto, Ebru, sola y sin dinero, viaja a Halfeti, donde se ve inmersa en una espiral de mentiras y oscuros secretos familiares.",Telenovela,Telenovela (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,1:45 - 02:40,Yo maté a mis hijos,"Los casos criminales de asesinato perpetrados por algunos de los padres más infames de Gran Bretaña, analizando qué los llevó a matar y si podría haberse evitado.",Serie documental,Serie documental (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,2:40 - 03:30,Yo maté a mis hijos,"Los casos criminales de asesinato perpetrados por algunos de los padres más infames de Gran Bretaña, analizando qué los llevó a matar y si podría haberse evitado.",Serie documental,Serie documental (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,3:30 - 03:50,Citas infernales,Espacio que recrea citas reales que acabaron en tragedia.,Serie documental,Serie documental (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/citas-infernales.jpg?itok=Fgu9L0D-
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,3:50 - 04:35,Instinto asesino con Chris Hansen,El investigador Chris Hansen asume el papel de policía para resolver crímenes.,Docu-reality,Docu-reality (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,4:35 - 05:15,Instinto asesino con Chris Hansen,El investigador Chris Hansen asume el papel de policía para resolver crímenes.,Docu-reality,Docu-reality (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,5:15 - 06:00,Instinto asesino con Chris Hansen,El investigador Chris Hansen asume el papel de policía para resolver crímenes.,Docu-reality,Docu-reality (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,6:00 - 06:45,Maestros de la restauración,"Ya se trate de una chimenea en una casa solariega o de un capricho victoriano, Drew Prichard busca tesoros arquitectónicos hermosos, curiosos y que su propietario ya no necesite.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,6:45 - 07:30,Maestros de la restauración,"Ya se trate de una chimenea en una casa solariega o de un capricho victoriano, Drew Prichard busca tesoros arquitectónicos hermosos, curiosos y que su propietario ya no necesite.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,7:30 - 08:15,Maestros de la restauración,"Ya se trate de una chimenea en una casa solariega o de un capricho victoriano, Drew Prichard busca tesoros arquitectónicos hermosos, curiosos y que su propietario ya no necesite.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,8:15 - 09:00,Maestros de la restauración,"Ya se trate de una chimenea en una casa solariega o de un capricho victoriano, Drew Prichard busca tesoros arquitectónicos hermosos, curiosos y que su propietario ya no necesite.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,9:00 - 09:50,Maestros de la restauración,"Ya se trate de una chimenea en una casa solariega o de un capricho victoriano, Drew Prichard busca tesoros arquitectónicos hermosos, curiosos y que su propietario ya no necesite.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,9:50 - 10:40,Maestros de la restauración,"Ya se trate de una chimenea en una casa solariega o de un capricho victoriano, Drew Prichard busca tesoros arquitectónicos hermosos, curiosos y que su propietario ya no necesite.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,10:40 - 11:05,Supercasas de ocasión,"Espacio en el que la reformista de viviendas Tamara Day compra mansiones antiguas por un bajo precio, busca su potencial histórico oculto y las transforma en espacios de planta abierta con modernas equipaciones con el objetivo de atraer a los compradores más exigentes.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,11:05 - 11:30,Supercasas de ocasión,"Espacio en el que la reformista de viviendas Tamara Day compra mansiones antiguas por un bajo precio, busca su potencial histórico oculto y las transforma en espacios de planta abierta con modernas equipaciones con el objetivo de atraer a los compradores más exigentes.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,11:30 - 12:20,Supercasas de ocasión,"Espacio en el que la reformista de viviendas Tamara Day compra mansiones antiguas por un bajo precio, busca su potencial histórico oculto y las transforma en espacios de planta abierta con modernas equipaciones con el objetivo de atraer a los compradores más exigentes.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,12:20 - 13:10,Reforma con Karen y Mina,"Karen Laine y su hija Mina Starsiakown se propusieron remodelar su vecindario de Fountain Square en Indianápolis y dejarlo de ensueño. A través de su empresa de remodelación de casas, este dúo ha revitalizado su barrio, aumentando el valor de las casas con remodelaciones absolutamente asombrosas. Ahora, ambas se han marcado el objetivo de realizar el mismo proceso en comunidades adyacentes.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,13:10 - 13:55,Reforma con Karen y Mina,"Karen Laine y su hija Mina Starsiakown se propusieron remodelar su vecindario de Fountain Square en Indianápolis y dejarlo de ensueño. A través de su empresa de remodelación de casas, este dúo ha revitalizado su barrio, aumentando el valor de las casas con remodelaciones absolutamente asombrosas. Ahora, ambas se han marcado el objetivo de realizar el mismo proceso en comunidades adyacentes.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,13:55 - 14:50,Tamron Hall investiga,"La serie explora actos criminales para mostrar no solo lo que pasó, sino también por qué sucedió y cómo se investigó.",Serie documental,Serie documental (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,14:50 - 15:45,Tamron Hall investiga,"La serie explora actos criminales para mostrar no solo lo que pasó, sino también por qué sucedió y cómo se investigó.",Serie documental,Serie documental (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,15:45 - 16:40,Capital del crimen: Charlotte,Sin datos,Docu-reality,Docu-reality (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/capital-del-crimen-charlotte_4.jpg?itok=o0WbGvPO
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,16:40 - 17:35,Capital del crimen: Charlotte,Sin datos,Docu-reality,Docu-reality (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/capital-del-crimen-charlotte_5.jpg?itok=a8t-hc0C
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,17:35 - 18:25,Crímenes en la red,"Se revelan historias de engaño y homicidios desencadenados por las interacciones en la red. Desde viudas negras escondidas tras un alter ego hasta amantes despechados acosando a sus ex, pasando por hombres obsesionados con fantasías perturbadoras y sorprendentes historias de secuestros.",Reportajes,Reportajes (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/crimenes-en-la-red.jpg?itok=bZF5uPd1
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,18:25 - 19:20,Crímenes en la red,"Se revelan historias de engaño y homicidios desencadenados por las interacciones en la red. Desde viudas negras escondidas tras un alter ego hasta amantes despechados acosando a sus ex, pasando por hombres obsesionados con fantasías perturbadoras y sorprendentes historias de secuestros.",Reportajes,Reportajes (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/crimenes-en-la-red_1.jpg?itok=2bW8_Ukf
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,19:20 - 19:45,Flip o flop: Nashville,"DeRon Jenkins y Page Turner se han convertido en socios de un negocio inmobiliario de compra, reforma y venta de casas. Ambos transforman antiguas propiedades en casas funcionales.",Docu-reality,Docu-reality (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/flip-o-flop-nashville.jpg?itok=y4bOWSlH
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,19:45 - 20:10,Flip o flop: Nashville,"DeRon Jenkins y Page Turner se han convertido en socios de un negocio inmobiliario de compra, reforma y venta de casas. Ambos transforman antiguas propiedades en casas funcionales.",Docu-reality,Docu-reality (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/flip-o-flop-nashville_1.jpg?itok=g_fe6XR3
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,20:10 - 21:05,¡Se me cae la casa encima!,"La experta en mercado inmobiliario Page Turner ayuda a clientes con propiedades difíciles de vender por el deplorable estado en el que se encuentran, realizando reformas asombrosas en sus hogares a cambio de un beneficio económico tras su venta.",Docu-reality,Docu-reality (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,21:05 - 22:05,¡Se me cae la casa encima!,"La experta en mercado inmobiliario Page Turner ayuda a clientes con propiedades difíciles de vender por el deplorable estado en el que se encuentran, realizando reformas asombrosas en sus hogares a cambio de un beneficio económico tras su venta.",Docu-reality,Docu-reality (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,22:05 - 23:00,Los gemelos reforman dos veces: Edición Celebrity,"Drew y Jonathan Scott conocen a famosos de Estados Unidos para reformar sus propiedades. Después, estas celebridades regalan las casas renovadas a personas que les han apoyado.",Docu-reality,Docu-reality (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
DKiss,https://www.tvguia.es/sites/default/files/logo/dkiss.png,Lunes 30 de octubre,23:00 - 00:00,Los gemelos reforman dos veces: Edición Celebrity,"Drew y Jonathan Scott conocen a famosos de Estados Unidos para reformar sus propiedades. Después, estas celebridades regalan las casas renovadas a personas que les han apoyado.",Docu-reality,Docu-reality (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,0:20 - 01:20,Venganza: millonarios asesinos,Sin datos,Docu-reality,Docu-reality (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,1:20 - 02:15,Venganza: millonarios asesinos,Sin datos,Docu-reality,Docu-reality (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,2:15 - 02:40,European Poker Tour,Serie de torneos de póquer televisados.,Entretenimiento,Entretenimiento (+18),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,2:40 - 03:25,Venganza: millonarios asesinos,Sin datos,Docu-reality,Docu-reality (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,3:25 - 04:10,Venganza: millonarios asesinos,Sin datos,Docu-reality,Docu-reality (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,4:10 - 04:55,En las afueras...,Sin datos,Serie documental,Serie documental (+18),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,4:55 - 05:15,Caso cerrado,"La doctora Ana María Polo interviene en batallas legales conmovedoras que afectan a los latinos. Como en una corte, las partes presentan evidencias y testigos para que ella, en su calidad de árbitro, emita su decisión apoyada en su amplio conocimiento jurídico. Además, expertos contribuyen con su especialización en el tema en discusión. Con las voces escuchadas y las pruebas en la mano de ambos bandos, la juez impone indemnizaciones, ordena arrestos o se inclina por no compensar al demandante.",Reality Show,Reality Show (+16),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/caso-cerrado_7.jpg?itok=Sh-CCWSj
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,5:15 - 06:00,Venganza: millonarios asesinos,Sin datos,Docu-reality,Docu-reality (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,6:00 - 06:40,Limpia y ordena,"Un equipo de tres expertos compuesto por una auténtica maestra de la limpieza, un carpintero y un constructor, ayudan a los propietarios de casas sucias y desordenadas a recuperar su espacio y volver a enamorarse de su hogar.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/limpia-y-ordena_4.jpg?itok=anyg3RVS
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,6:40 - 07:25,Limpia y ordena,"Un equipo de tres expertos compuesto por una auténtica maestra de la limpieza, un carpintero y un constructor, ayudan a los propietarios de casas sucias y desordenadas a recuperar su espacio y volver a enamorarse de su hogar.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/limpia-y-ordena_5.jpg?itok=-atqwuSK
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,7:25 - 08:10,Limpia y ordena,"Un equipo de tres expertos compuesto por una auténtica maestra de la limpieza, un carpintero y un constructor, ayudan a los propietarios de casas sucias y desordenadas a recuperar su espacio y volver a enamorarse de su hogar.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/limpia-y-ordena_6.jpg?itok=LgDBZ3Ah
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,8:10 - 09:10,La tienda de Galería del Coleccionista,Espacio promocional de venta.,Promocional,Promocional (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,9:10 - 10:05,Limpia y ordena,"Un equipo de tres expertos compuesto por una auténtica maestra de la limpieza, un carpintero y un constructor, ayudan a los propietarios de casas sucias y desordenadas a recuperar su espacio y volver a enamorarse de su hogar.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/limpia-y-ordena_7.jpg?itok=TcRokLMc
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,10:05 - 11:05,En las afueras...,Sin datos,Serie documental,Serie documental (+18),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,11:05 - 12:05,En las afueras...,Sin datos,Serie documental,Serie documental (+18),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,12:05 - 13:05,En la mente del asesino en serie,Sin datos,Serie documental,Serie documental (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
TEN,https://www.tvguia.es/sites/default/files/logo/ten_3.png,Lunes 30 de octubre,13:05 - 14:05,Caso cerrado,"La doctora Ana María Polo interviene en batallas legales conmovedoras que afectan a los latinos. Como en una corte, las partes presentan evidencias y testigos para que ella, en su calidad de árbitro, emita su decisión apoyada en su amplio conocimiento jurídico. Además, expertos contribuyen con su especialización en el tema en discusión. Con las voces escuchadas y las pruebas en la mano de ambos bandos, la juez impone indemnizaciones, ordena arrestos o se inclina por no compensar al demandante.",Reality Show,Reality Show (+16),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/caso-cerrado_8.jpg?itok=EOcWdijG
